Palo Alto Networks PAN-OS 安全漏洞|CNNVD-202202-808|2022-02-09|2022-03-10| |中危|其他|Palo Alto Networks PAN-OS是美国Palo Alto Networks公司的一套为其防火墙设备开发的操作系统。 Palo Alto Networks PAN-OS software 存在安全漏洞，该漏洞可能会无意中允许或阻止比预期更多的 URL，并且允许比预期更多的 URL 会带来安全风险。|CVE-2022-0011| | | | | | | | 
MediaTek 芯片安全漏洞|CNNVD-202202-884|2022-02-09|2022-03-10| |高危|其他|MediaTek 芯片是中国联发科（Mediatek）的MediaTek 的多款芯片。 MediaTek 芯片存在安全漏洞，该漏洞源于缺少权限检查，可能会导致权限升级。|CVE-2022-20043| | | | | | | | 
Siemens Simcenter Femap 缓冲区错误漏洞|CNNVD-202202-824|2022-02-09|2022-02-17| |高危|缓冲区错误|Siemens Simcenter Femap是德国西门子（Siemens）公司的一款尖端工程学仿真应用程序。用于创建、编辑和导入/重用复杂产品或系统基于网格的有限元分析模型。 Simcenter Femap V2020.2（所有版本）和 V2021.1（所有版本）中存在缓冲区错误漏洞，该漏洞源于受影响的应用程序在解析特制 NEU 文件时包含超出分配结构末尾的越界写入。这可能允许攻击者在当前进程的上下文中执行代码。|CVE-2021-46156| | | | | | | | 
Intel RXT for Chromebook 安全漏洞|CNNVD-202202-751|2022-02-09|2022-03-10| |中危|其他|Intel Rxt For Chromebook是美国英特尔（Intel）公司的一个适用于 Chromebook 的 Intel Rxt 应用程序。 Intel RXT for Chromebook application 存在安全漏洞，该漏洞源于英特尔RXT的Chromebook应用程序存在一个潜在的安全漏洞。攻击者可利用该漏洞导致信息泄露。|CVE-2021-33166| | | | | | | | 
XWiki Platform 安全漏洞|CNNVD-202202-845|2022-02-09|2022-03-10| |中危|其他|Xwiki Platform是法国Xwiki公司的一套用于创建Web协作应用程序的Wiki平台。 XWiki Platform存在安全漏洞，该漏洞源于在受影响的版本中，任何具有编辑权限的用户都可以通过将其作为新页面的模板来复制其无权访问的页面内容。|CVE-2022-23617| | | | | | | | 
Bluetooth 资源管理错误漏洞|CNNVD-202202-886|2022-02-09|2022-02-22| |高危|资源管理错误|Bluetooth是蓝牙特别兴趣小组（SIG）标准组织的一种短距离无线技术标准，用于使用ISM 频段（从 2.402 GHz 到 2.48GHz）中的UHF 无线电波在短距离内在固定和移动设备之间交换数据，以及构建个人区域网络(PAN)。 Bluetooth 存在安全漏洞，该漏洞可能会导致服务崩溃。|CVE-2022-20045| | | | | | | | 
Huawei EMUI 安全漏洞|CNNVD-202202-859|2022-02-09|2022-07-14| |超危|其他|Huawei HUAWEI EMUI是中国华为（Huawei）公司的一款基于Android开发的移动端操作系统。 Huawei EMUI 12.0.0版本存在安全漏洞，该漏洞源于产品线测试代码存在任意地址访问漏洞。成功利用此漏洞可能会影响服务机密性、完整性和可用性。|CVE-2021-39994| | | | | | | | 
GlobalProtect 安全漏洞|CNNVD-202202-819|2022-02-09|2022-03-10| |中危|其他|Palo Alto Networks GlobalProtect是美国Palo Alto Networks公司的一套网络防护软件。该软件可提供防火墙监控及威胁预防等功能。 Linux上的Palo Alto Networks GlobalProtect应用程序中存在安全漏洞，它将GlobalProtect用户在先前GlobalProtect应用程序会话中保存密码的散列凭据暴露给系统上的其他本地用户。公开的凭据使本地攻击者可利用该漏洞能够作为目标用户向GlobalProtect门户或网关进行身份验证。以下产品及版本受到影响：Linux的GlobalProtect app 5.1.10之前的5.1.x版本，Linux的GlobalProtect app 5.2.7版本及之前的5.2.x版本，Linux的GlobalProtect app 5.3.2之前的5.3.x版本。|CVE-2022-0019| | | | | | | | 
Tobesoft Nexacro 输入验证错误漏洞|CNNVD-202202-900|2022-02-09|2022-02-16| |高危|输入验证错误|Tobesoft Nexacro是韩国Tobesoft公司的一套基于统一框架的OSMU（单来源多用途）应用程序开发解决方案。 Tobesoft nexacro 存在输入验证错误漏洞，攻击者可利用该漏洞使用重命名方法将文件复制到启动文件夹。|CVE-2021-26613| | | | | | | | 
Huawei EMUI 安全漏洞|CNNVD-202202-857|2022-02-09|2022-07-14| |中危|其他|Huawei Emui是中国华为（Huawei）公司的一款基于Android开发的移动端操作系统。 Huawei EMUI 12.0.0版本存在安全漏洞，该漏洞源于ACPU上的内存访问管理模块存在未经授权的重写漏洞。成功利用此漏洞可能会影响服务机密性。|CVE-2021-39991| | | | | | | | 
Siemens Simcenter Femap 缓冲区错误漏洞|CNNVD-202202-831|2022-02-09|2022-02-17| |高危|缓冲区错误|Siemens Simcenter Femap是德国西门子（Siemens）公司的一款尖端工程学仿真应用程序。用于创建、编辑和导入/重用复杂产品或系统基于网格的有限元分析模型。 Simcenter Femap V2020.2（所有版本）和 V2021.1（所有版本）中存在缓冲区错误漏洞，该漏洞源于受影响的应用程序在解析特制 NEU 文件时包含超出分配结构末尾的越界写入。这可能允许攻击者在当前进程的上下文中执行代码。|CVE-2021-46161| | | | | | | | 
D-Link Dir-X1860 环境问题漏洞|CNNVD-202202-837|2022-02-09|2022-02-17| |高危|环境问题|D-Link Dir-X1860是中国友讯（D-Link）公司的一款双频路由器。 D-Link DIR-X1860 v1.10WWB09_Beta之前版本存在安全漏洞，该漏洞源于软件中的web应用程序缺少对于HTTP数据包的验证和过滤导致HTTP走私攻击，允许远程未经身份验证的攻击者可利用该漏洞通过发送特定的HTTP报文进行拒绝服务攻击。|CVE-2021-41442| | | | | | | | 
MediaTek 芯片信任管理问题漏洞|CNNVD-202202-875|2022-02-09|2022-03-10| |中危|信任管理问题|MediaTek 芯片是中国联发科（Mediatek）的MediaTek 的多款芯片。 MediaTek 芯片存在安全漏洞，该漏洞源于在Preloader XFLASH中，由于证书验证不当，可能会导致权限升级。攻击者可利用该漏洞在不需要额外执行特权的情况下对设备进行物理访问，从而在本地升级特权。|CVE-2022-20034| | | | | | | | 
Stormshield Network Security 安全漏洞|CNNVD-202202-914|2022-02-09|2022-03-10| |中危|其他|Stormshield Network Security是法国Stormshield公司的一款下一代UTM（统一威胁管理）防火墙。 Stormshield 1.1.0 和 2.1.0 到 2.9.0 中存在安全漏洞，攻击者可以阻止客户端访问 VPN，并可以通过 SN VPN SSL Client 获取敏感信息。|CVE-2021-31814| | | | | | | | 
MediaTek 芯片安全漏洞|CNNVD-202202-882|2022-02-09|2022-03-10| |高危|其他|MediaTek 芯片是中国联发科（Mediatek）的MediaTek 的多款芯片。 MediaTek 芯片存在安全漏洞，该漏洞源于缺少权限检查，可能会导致权限升级。|CVE-2022-20041| | | | | | | | 
MariaDB 输入验证错误漏洞|CNNVD-202202-766|2022-02-09|2022-09-14| |高危|输入验证错误|MariaDB是MariaDB（Mariadb）基金会的一套免费开源的数据库管理系统，也是一个采用Maria存储引擎的MySQL分支版本。 MariaDB 存在输入验证错误漏洞，该漏洞源于远程攻击者可以绕过已实施的安全限制。该漏洞允许远程攻击者绕过已实施的安全限制。|CVE-2022-24052| | | | | | | | 
MediaTek 芯片缓冲区错误漏洞|CNNVD-202202-878|2022-02-09|2022-03-10| |中危|缓冲区错误|MediaTek 芯片是中国联发科（Mediatek）的MediaTek 的多款芯片。 MediaTek 芯片存在安全漏洞，该漏洞源于边界检查不正确而导致信息泄露。|CVE-2022-20037| | | | | | | | 
XWiki Platform 安全漏洞|CNNVD-202202-843|2022-02-09|2022-03-10| |中危|其他|Xwiki Platform是法国Xwiki公司的一套用于创建Web协作应用程序的Wiki平台。 XWiki Platform存在安全漏洞，该漏洞源于在受影响的版本中，任何具有SCRIPT权限的用户都可以保存具有当前用户权限的文档，如果当前用户拥有编程权限，则允许访问需要编程权限的API。这已经在XWiki 13.0补丁。建议用户进行更新以解决此问题。唯一已知的解决方法是限制脚本访问。|CVE-2022-23615| | | | | | | | 
OIC Exponent CMS 跨站脚本漏洞|CNNVD-202202-903|2022-02-09|2022-02-28| |中危|跨站脚本|OIC Exponent CMS是美国OIC公司的一套基于PHP的免费、开源的模块化内容管理系统（CMS）。该系统支持在页面中直接进行编辑，并提供用户管理、网站配置、内容编辑等功能。 Exponent CMS 存在跨站脚本漏洞，该漏洞源于允许经过身份验证的管理员用户在 /exponentcms/administration/configure_site 上更新站点设置时在 Site/Organization Name、Site Title 和 Site Header 参数中注入持久 JavaScript 代码。|CVE-2022-23047| | | | | | | | 
Stormshield Network Security 安全漏洞|CNNVD-202202-905|2022-02-09|2022-03-10| |中危|其他|Stormshield Network Security是法国Stormshield公司的一款下一代UTM（统一威胁管理）防火墙。 Stormshield Network Security (SNS) 1.0.0 到 4.2.3 存在安全漏洞，该漏洞允许拒绝服务。|CVE-2021-37613| | | | | | | | 
chatwoot 安全漏洞|CNNVD-202202-786|2022-02-09|2022-10-28| |中危|其他|chatwoot是一个应用软件。客户参与套件，对讲、Zendesk、Salesforce 服务云等的开源替代方案。 chatwoot v2.2之前版本存在安全漏洞，该漏洞源于在v2.2之前，GitHub库中的权限管理不当。|CVE-2021-3813| | | | | | | | 
swift-nio-http2 安全漏洞|CNNVD-202202-924|2022-02-09|2022-03-10| |高危|其他|swift-nio-http2是一个 SwiftPM 项目，可以非常简单地构建和测试。 swift-nio-http2 存在安全漏洞，该漏洞源于使用swift-nio-http2的程序很容易受到拒绝服务攻击，这种攻击是由网络对等体发送一个特别制作的HTTP 2帧引起的。此攻击影响1.0.0到1.19.1的所有swift-nio-http2版本。这个漏洞是由一个逻辑错误引起的，当解析一个HTTP 2报头帧时，这个帧包含了优先级信息而没有任何其他数据。这个逻辑错误导致了对帧大小的混淆，从而导致了解析错误。这个解析错误会立即导致整个进程崩溃。|CVE-2022-24666| | | | | | | | 
Intel 82599 Ethernet Series 输入验证错误漏洞|CNNVD-202202-749|2022-02-09|2022-09-22| |中危|输入验证错误|Intel 82599 Ethernet Series（Intel 82599 ES）是美国英特尔（Intel）公司的一款芯片。 Intel 82599 Ethernet Series 存在输入验证错误漏洞，该漏洞源于英特尔82599以太网系列控制器和适配器的潜在安全漏洞可能允许拒绝服务。|CVE-2021-33061| | | | | | | | 
spaceLYnk 跨站请求伪造漏洞|CNNVD-202202-901|2022-02-09|2022-03-10| |高危|跨站请求伪造|Schneider Electric spaceLYnk是法国施耐德电气（Schneider Electric）公司的一款可编程逻辑控制器。 spaceLYnk存在跨站请求伪造漏洞，该漏洞源于存在一个CWE-352:跨站点请求伪造(CSRF)漏洞，该漏洞可能会诱使用户执行意想不到的操作，导致系统被覆盖。|CVE-2022-22811| | | | | | | | 
Intel Quartus Prime Pro 输入验证错误漏洞|CNNVD-202202-754|2022-02-09|2022-02-17| |高危|输入验证错误|Intel Quartus Prime Pro是美国英特尔（Intel）公司的一套多平台设计环境。该产品主要用于可编程逻辑器件编程。 Intel Quartus Prime Pro Edition 存在输入验证错误漏洞，该漏洞源于英特尔Quartus Prime Pro和标准版存在潜在的安全漏洞。攻击者可利用该漏洞导致特权升级、拒绝服务或信息泄露。|CVE-2021-44454| | | | | | | | 
Linux jss 安全漏洞|CNNVD-202202-925|2022-02-09|2022-08-30| |高危|其他|ruby-jss是一个用于与JAMF软件服务器（JSS）的REST API进行交互的Ruby框架。 Linux jss存在安全漏洞，该漏洞源于软件TLS连接中存在内存泄露导致对象序列化问题。|CVE-2021-4213| | | | | | | | 
GlobalProtect 安全漏洞|CNNVD-202202-821|2022-02-09|2022-03-10| |高危|其他|Palo Alto Networks GlobalProtect是美国Palo Alto Networks公司的一套网络防护软件。该软件可提供防火墙监控及威胁预防等功能。 Palo Alto Networks GlobalProtect app 存在安全漏洞，本地攻击者可利用该漏洞在某些情况下使用Connect Before login进行身份验证，从而可以将权限升级到SYSTEM或root。以下产品及版本受到影响：在Windows和MacOS上GlobalProtect 5.2.9之前5.2.x版本。|CVE-2022-0016| | | | | | | | 
Intel RealSense Depth Camera Manager 安全漏洞|CNNVD-202202-774|2022-02-09|2022-07-14| |中危|其他|Intel RealSense Depth Camera Manager（Intel RealSense Dcm）是美国英特尔（Intel）公司的一系列 Intel 实感深度摄像头管理器。 Intel RealSense Depth Camera Manager 20210625之前版本存在安全漏洞，攻击者可利用该漏洞通过本地访问可能公开信息。|CVE-2021-33119| | | | | | | | 
Intel Quartus Prime Pro 代码问题漏洞|CNNVD-202202-758|2022-02-09|2022-02-22| |高危|代码问题|Intel Quartus Prime Pro是美国英特尔（Intel）公司的一套多平台设计环境。该产品主要用于可编程逻辑器件编程。 Intel Quartus Prime Pro Edition 存在代码问题漏洞，该漏洞源于英特尔Quartus Prime Pro和标准版存在潜在的安全漏洞。攻击者可利用该漏洞导致特权升级、拒绝服务或信息泄露。|CVE-2022-21205| | | | | | | | 
ArangoDB 代码问题漏洞|CNNVD-202202-780|2022-02-09|2022-02-16| |低危|代码问题|ArangoDB是ArangoDB GmbH的一款NoSQL数据库系统 ArangoDB v3.7.0 至 v3.9.0-alpha.1版本存在代码问题漏洞，该漏洞源于系统有一个从公开的URL下载Foxx服务的功能，但此功能不会强制对内部执行的请求进行适当的过滤，攻击者可利用该漏洞滥用此功能，以执行盲SSRF并向本地主机发送内部请求。|CVE-2021-25939| | | | | | | | 
Intel Trace Analyzer And Collector 缓冲区错误漏洞|CNNVD-202202-761|2022-02-09|2022-02-22| |中危|缓冲区错误|Intel Trace Analyzer And Collector是美国英特尔（Intel）公司的一个跟踪分析器和收集器。用于分析并行应用程序中的 Mpi 行为。 Intel Trace Analyzer and Collector 存在缓冲区错误漏洞，该漏洞源于英特尔跟踪分析器和收集器中的潜在安全漏洞。攻击者可利用该漏洞导致拒绝服务或信息泄露。|CVE-2022-21156| | | | | | | | 
Xwiki Platform 授权问题漏洞|CNNVD-202202-847|2022-02-09|2022-02-28| |中危|授权问题|Xwiki Platform是法国Xwiki公司的一套用于创建Web协作应用程序的Wiki平台。 XWiki Platform存在授权问题漏洞，该漏洞源于在受影响的版本中，即使wiki对访客关闭，也可以通过使用忘记密码表单来猜测用户是否在wiki上有账户。这个问题已经在XWiki 12.10.9, 13.4.1和13.6RC1上修复。建议用户及时更新。对于这个问题没有已知的解决方法。|CVE-2022-23619| | | | | | | | 
